嘉善县第二人民医院,二级,浙江,嘉兴,120.750000,30.750000
嘉兴市第一医院王江泾分院,二级,浙江,嘉兴,120.750000,30.750000
嘉兴市王店人民医院,二级,浙江,嘉兴,120.750000,30.750000
海宁三院,二级,浙江,嘉兴,120.750000,30.750000
平湖市当湖中心医院,一级,浙江,嘉兴,120.750000,30.750000
海盐县中医院,二级,浙江,嘉兴,120.750000,30.750000
秦山街道社区卫生服务中心,一级,浙江,嘉兴,120.750000,30.750000
金华市中心医院,三甲,浙江,金华,119.650000,29.080000
义乌中心医院,三级,浙江,金华,119.650000,29.080000
东阳市人民医院,三级,浙江,金华,119.650000,29.080000
永康市第一人民医院,三级,浙江,金华,119.650000,29.080000
金华人民医院,三级,浙江,金华,119.650000,29.080000
兰溪市人民医院,二甲,浙江,金华,119.650000,29.080000
金华市中医院,三甲,浙江,金华,119.650000,29.080000
武义县第一人民医院,二甲,浙江,金华,119.650000,29.080000
浦江人民医院,二甲,浙江,金华,119.650000,29.080000
浙医四院,三甲,浙江,金华,119.650000,29.080000
义乌市妇幼保健院,三级,浙江,金华,119.650000,29.080000
磐安县人民医院,二甲,浙江,金华,119.650000,29.080000
武义县妇幼保健院,二级,浙江,金华,119.650000,29.080000
义乌市第二人民医院,二级,浙江,金华,119.650000,29.080000
金华市第五医院,二级,浙江,金华,119.650000,29.080000
金华市妇幼保健院,二甲,浙江,金华,119.650000,29.080000
义乌市稠城中心卫生院,二甲,浙江,金华,119.650000,29.080000
义乌中医院,三甲,浙江,金华,119.650000,29.080000
金华第二医院,三级,浙江,金华,119.650000,29.080000
永康市永康医院,二级,浙江,金华,119.650000,29.080000
永康市妇幼保健院,三级,浙江,金华,119.650000,29.080000
东阳市妇保院,二甲,浙江,金华,119.650000,29.080000
义乌市精神卫生中心,二级,浙江,金华,119.650000,29.080000
东阳市红十字会医院,二级,浙江,金华,119.650000,29.080000
永康市中医院,二甲,浙江,金华,119.650000,29.080000
永康骨科医院,二级,浙江,金华,119.650000,29.080000
兰溪市中医院,二甲,浙江,金华,119.650000,29.080000
兰溪市皮肤病防治站,一级,浙江,金华,119.650000,29.080000
义乌市江东街道社区卫生服务中心,一甲,浙江,金华,119.650000,29.080000
东阳市人民医院巍山分院,二甲,浙江,金华,119.650000,29.080000
台州医院,三甲,浙江,台州,121.430000,28.680000
温岭第一人民医院,三级,浙江,台州,121.430000,28.680000
台州市立医院,三级,浙江,台州,121.430000,28.680000
台州中心医院,三甲,浙江,台州,121.430000,28.680000
台州市第一人民医院,三级,浙江,台州,121.430000,28.680000
三门县人民医院,二甲,浙江,台州,121.430000,28.680000
温岭中医院,三甲,浙江,台州,121.430000,28.680000
玉环人民医院,二甲,浙江,台州,121.430000,28.680000
路桥医院,三级,浙江,台州,121.430000,28.680000
天台县人民医院,三级,浙江,台州,121.430000,28.680000
仙居县人民医院,二甲,浙江,台州,121.430000,28.680000
台州市中医院,三级,浙江,台州,121.430000,28.680000
温岭市第二人民医院,二甲,浙江,台州,121.430000,28.680000
台州恩泽医院,三甲,浙江,台州,121.430000,28.680000
台州骨伤医院,二甲,浙江,台州,121.430000,28.680000
玉环县第二人民医院,二甲,浙江,台州,121.430000,28.680000
仙居县妇幼保健院,二甲,浙江,台州,121.430000,28.680000
台州医院恩泽妇产医院,三甲,浙江,台州,121.430000,28.680000
台州市中西医结合医院,二级,浙江,台州,121.430000,28.680000
临海市第二人民医院,二甲,浙江,台州,121.430000,28.680000
临海市第一人民医院,二甲,浙江,台州,121.430000,28.680000
温岭妇幼保健院,二甲,浙江,台州,121.430000,28.680000
台州市妇幼保健院,二级,浙江,台州,121.430000,28.680000
台州市第二人民医院,三级,浙江,台州,121.430000,28.680000
台州市路桥区第二人民医院,二甲,浙江,台州,121.430000,28.680000
温岭第四人民医院,二级,浙江,台州,121.430000,28.680000
天台中医院,二甲,浙江,台州,121.430000,28.680000
黄岩区第三人民医院,二级,浙江,台州,121.430000,28.680000
温岭市精神康复医院,二级,浙江,台州,121.430000,28.680000
绍兴市人民医院,三甲,浙江,绍兴,120.570000,30.000000
诸暨市人民医院,三级,浙江,绍兴,120.570000,30.000000
绍兴市中心医院,三级,浙江,绍兴,120.570000,30.000000
新昌县人民医院,三级,浙江,绍兴,120.570000,30.000000
绍兴第二医院,三级,浙江,绍兴,120.570000,30.000000
上虞市人民医院,三级,浙江,绍兴,120.570000,30.000000
嵊州市人民医院,三级,浙江,绍兴,120.570000,30.000000
绍兴市妇女儿童医院,三甲,浙江,绍兴,120.570000,30.000000
绍兴市中医院,三甲,浙江,绍兴,120.570000,30.000000
嵊州中医院,二甲,浙江,绍兴,120.570000,30.000000
上虞妇保医院,三级,浙江,绍兴,120.570000,30.000000
绍兴市中西医结合医院,二甲,浙江,绍兴,120.570000,30.000000
绍兴市立医院,三甲,浙江,绍兴,120.570000,30.000000
绍兴市精神病院,三级,浙江,绍兴,120.570000,30.000000
诸暨市中医医院,三甲,浙江,绍兴,120.570000,30.000000
上虞市中医院,三甲,浙江,绍兴,120.570000,30.000000
诸暨市第三人民医院,二级,浙江,绍兴,120.570000,30.000000
嵊州妇幼保健院,二级,浙江,绍兴,120.570000,30.000000
绍兴文理学院附属医院,二甲,浙江,绍兴,120.570000,30.000000
诸暨第五人民医院,二甲,浙江,绍兴,120.570000,30.000000
诸暨市中心医院,二甲,浙江,绍兴,120.570000,30.000000
绍兴市第五医院,二级,浙江,绍兴,120.570000,30.000000
绍兴市口腔医院,二级,浙江,绍兴,120.570000,30.000000
诸暨市第四人民医院,二甲,浙江,绍兴,120.570000,30.000000
上虞第二人民医院,二甲,浙江,绍兴,120.570000,30.000000
诸暨市妇幼保健院,二级,浙江,绍兴,120.570000,30.000000
道墟镇卫生院,一甲,浙江,绍兴,120.570000,30.000000
绍兴第三医院,一甲,浙江,绍兴,120.570000,30.000000
湖州中心医院,三甲,浙江,湖州,120.080000,30.900000
长兴县人民医院,三级,浙江,湖州,120.080000,30.900000
湖州中医院,三甲,浙江,湖州,120.080000,30.900000
安吉人民医院,二甲,浙江,湖州,120.080000,30.900000
湖州市第一人民医院,三级,浙江,湖州,120.080000,30.900000
德清县人民医院,二甲,浙江,湖州,120.080000,30.900000
湖州市精神病院,三甲,浙江,湖州,120.080000,30.900000
湖州妇幼保健院,三甲,浙江,湖州,120.080000,30.900000
长兴中医院,三级,浙江,湖州,120.080000,30.900000
长兴县妇幼保健院,三级,浙江,湖州,120.080000,30.900000
浙江省皮肤病医院,三级,浙江,湖州,120.080000,30.900000
安吉县第三人民医院,二级,浙江,湖州,120.080000,30.900000
安吉中医院,二甲,浙江,湖州,120.080000,30.900000
湖州市南浔区练市人民医院,二级,浙江,湖州,120.080000,30.900000
湖州肛肠医院,二级,浙江,湖州,120.080000,30.900000
湖州市南浔区人民医院,二甲,浙江,湖州,120.080000,30.900000
吴兴区人民医院,二级,浙江,湖州,120.080000,30.900000
浙江湖州解放军98医院,三甲,浙江,湖州,120.080000,30.900000
菱湖人民医院,二级,浙江,湖州,120.080000,30.900000
湖州市双林人民医院,二级,浙江,湖州,120.080000,30.900000
长兴县皮肤病防治站,一级,浙江,湖州,120.080000,30.900000
衢州市中心医院,三甲,浙江,衢州,118.870000,28.930000
龙游人民医院,二甲,浙江,衢州,118.870000,28.930000
常山县人民医院,二甲,浙江,衢州,118.870000,28.930000
江山市人民医院,二甲,浙江,衢州,118.870000,28.930000
开化县人民医院,二甲,浙江,衢州,118.870000,28.930000
衢州市惠民医院,三级,浙江,衢州,118.870000,28.930000
江山市中医院,二级,浙江,衢州,118.870000,28.930000
衢州市第二人民医院,二甲,浙江,衢州,118.870000,28.930000
龙游县妇幼保健院,二级,浙江,衢州,118.870000,28.930000
衢州市柯城区人民医院,二甲,浙江,衢州,118.870000,28.930000
浙江衢化医院,三级,浙江,衢州,118.870000,28.930000
衢州三院,三级,浙江,衢州,118.870000,28.930000
江山市妇幼保健院,二甲,浙江,衢州,118.870000,28.930000
衢江区妇幼保健院,二级,浙江,衢州,118.870000,28.930000
同弓乡卫生院,一级,浙江,衢州,118.870000,28.930000
衢州区廿里镇中心卫生院,一级,浙江,衢州,118.870000,28.930000
衢江区上方中心卫生院,一甲,浙江,衢州,118.870000,28.930000
龙游县中医院,二甲,浙江,衢州,118.870000,28.930000
开化县中医院,二级,浙江,衢州,118.870000,28.930000
衢州市妇幼保健院,二甲,浙江,衢州,118.870000,28.930000
丽水市中心医院,三甲,浙江,丽水,119.920000,28.450000
丽水市人民医院,三甲,浙江,丽水,119.920000,28.450000
青田县人民医院,二甲,浙江,丽水,119.920000,28.450000
云和人民医院,二甲,浙江,丽水,119.920000,28.450000
遂昌县人民医院,二甲,浙江,丽水,119.920000,28.450000
龙泉市人民医院,二甲,浙江,丽水,119.920000,28.450000
丽水中医院,三甲,浙江,丽水,119.920000,28.450000
庆元县人民医院,二甲,浙江,丽水,119.920000,28.450000
松阳县人民医院,二甲,浙江,丽水,119.920000,28.450000
缙云人民医院,二甲,浙江,丽水,119.920000,28.450000
丽水妇幼保健院,二级,浙江,丽水,119.920000,28.450000
丽水市第二人民医院,三甲,浙江,丽水,119.920000,28.450000
景宁县人民医院,二级,浙江,丽水,119.920000,28.450000
云和县中医医院,二甲,浙江,丽水,119.920000,28.450000
舟山医院,三甲,浙江,舟山,122.200000,30.000000
舟山普陀区中医院,二级,浙江,舟山,122.200000,30.000000
舟山医院中医骨伤院区,三甲,浙江,舟山,122.200000,30.000000
浙江普陀医院,三级,浙江,舟山,122.200000,30.000000
舟山市妇幼保健院,三甲,浙江,舟山,122.200000,30.000000
岱山县第一人民医院,二甲,浙江,舟山,122.200000,30.000000
定海区中心医院,二甲,浙江,舟山,122.200000,30.000000
岱山中医院,二级,浙江,舟山,122.200000,30.000000
上海新华医院衢山分院,二级,浙江,舟山,122.200000,30.000000
解放军四一三医院,二甲,浙江,舟山,122.200000,30.000000
舟山市第二人民医院,三级,浙江,舟山,122.200000,30.000000
金塘中心卫生院,一级,浙江,舟山,122.200000,30.000000
嵊泗县人民医院,二甲,浙江,舟山,122.200000,30.000000
乐清市第三人民医院,二甲,浙江,杭州,120.150000,30.280000
长沙街道办事处卫生院,一级,浙江,杭州,120.150000,30.280000
浙江省浬浦镇中心卫生院,一级,浙江,杭州,120.150000,30.280000
盛京医院,三甲,辽宁,沈阳,123.430000,41.800000
中国医大一院,三甲,辽宁,沈阳,123.430000,41.800000
辽宁省人民医院,三甲,辽宁,沈阳,123.430000,41.800000
辽宁省中医院,三甲,辽宁,沈阳,123.430000,41.800000
沈阳军区总医院,三甲,辽宁,沈阳,123.430000,41.800000
中国医大四院,三甲,辽宁,沈阳,123.430000,41.800000
辽宁省肿瘤医院,三甲,辽宁,沈阳,123.430000,41.800000
沈阳202医院,三甲,辽宁,沈阳,123.430000,41.800000
中国医大口腔医院,三甲,辽宁,沈阳,123.430000,41.800000
沈阳第四人民医院,三甲,辽宁,沈阳,123.430000,41.800000
沈阳市第五人民医院,三甲,辽宁,沈阳,123.430000,41.800000
辽宁省中医药研究院,三甲,辽宁,沈阳,123.430000,41.800000
沈阳市红十字会医院,三级,辽宁,沈阳,123.430000,41.800000
沈阳脑科医院,三级,辽宁,沈阳,123.430000,41.800000
沈洲医院,三甲,辽宁,沈阳,123.430000,41.800000
沈阳医学院附属中心医院,三甲,辽宁,沈阳,123.430000,41.800000
新民市人民医院,二甲,辽宁,沈阳,123.430000,41.800000
沈阳市胸科医院,三级,辽宁,沈阳,123.430000,41.800000
沈阳骨科医院,三甲,辽宁,沈阳,123.430000,41.800000
沈阳市儿童医院,三甲,辽宁,沈阳,123.430000,41.800000
沈阳市口腔医院,三级,辽宁,沈阳,123.430000,41.800000
沈阳市大东区人民医院,二甲,辽宁,沈阳,123.430000,41.800000
沈阳中医院,三甲,辽宁,沈阳,123.430000,41.800000
铁西区中心医院,二甲,辽宁,沈阳,123.430000,41.800000
辽宁省肛肠医院,三甲,辽宁,沈阳,123.430000,41.800000
辽宁电力中心医院,二甲,辽宁,沈阳,123.430000,41.800000
辽宁省金秋医院,三甲,辽宁,沈阳,123.430000,41.800000
辽宁中医药大学附属第四医院,三甲,辽宁,沈阳,123.430000,41.800000
沈阳市妇婴医院,三级,辽宁,沈阳,123.430000,41.800000
沈阳市第七人民医院,三甲,辽宁,沈阳,123.430000,41.800000
沈阳传染病医院,二甲,辽宁,沈阳,123.430000,41.800000
法库县中心医院,二甲,辽宁,沈阳,123.430000,41.800000
沈阳肛肠医院,三级,辽宁,沈阳,123.430000,41.800000
辽宁省妇幼保健院,三级,辽宁,沈阳,123.430000,41.800000
康平县医院,二甲,辽宁,沈阳,123.430000,41.800000
沈河中医院,二级,辽宁,沈阳,123.430000,41.800000
辽宁省血栓医院,三甲,辽宁,沈阳,123.430000,41.800000
245医院,三级,辽宁,沈阳,123.430000,41.800000
沈河区人民医院,二甲,辽宁,沈阳,123.430000,41.800000
沈阳市妇幼保健所,二级,辽宁,沈阳,123.430000,41.800000
沈河区妇婴医院,二甲,辽宁,沈阳,123.430000,41.800000
沈东医院,二甲,辽宁,沈阳,123.430000,41.800000
东陵区中心医院,二甲,辽宁,沈阳,123.430000,41.800000
辽宁省糖尿病治疗中心,二甲,辽宁,沈阳,123.430000,41.800000
沈阳爱尔眼科医院,三级,辽宁,沈阳,123.430000,41.800000
沈阳市精神卫生中心,三级,辽宁,沈阳,123.430000,41.800000
苏家屯区中心医院,二甲,辽宁,沈阳,123.430000,41.800000
苏家屯区妇婴医院,沈阳苏家屯区妇婴医院,二甲,辽宁,沈阳,123.430000,41.800000
沈阳七三九医院,二甲,辽宁,沈阳,123.430000,41.800000
辽宁计划生育科学研究院,二甲,辽宁,沈阳,123.430000,41.800000
沈阳市安宁医院,三级,辽宁,沈阳,123.430000,41.800000
沈阳煤业集团总医院,二甲,辽宁,沈阳,123.430000,41.800000
新民市妇婴医院,二级,辽宁,沈阳,123.430000,41.800000
沈阳463医院,三甲,辽宁,沈阳,123.430000,41.800000
铁西区妇婴医院,二级,辽宁,沈阳,123.430000,41.800000
沈北新区中心医院,二甲,辽宁,沈阳,123.430000,41.800000
沈河区红十字会医院,一甲,辽宁,沈阳,123.430000,41.800000
新民市第二人民医院,二级,辽宁,沈阳,123.430000,41.800000
辽宁省职业病防治院,一级,辽宁,沈阳,123.430000,41.800000
辽宁省友谊医院,二甲,辽宁,沈阳,123.430000,41.800000
大连医科大学附属第一医院,三甲,辽宁,大连,121.620000,38.920000
大连医科大学附属第二医院,三甲,辽宁,大连,121.620000,38.920000
大连中山医院,三甲,辽宁,大连,121.620000,38.920000
大连市中心医院,三甲,辽宁,大连,121.620000,38.920000
瓦房店市中心医院,三级,辽宁,大连,121.620000,38.920000
大连市口腔医院,三级,辽宁,大连,121.620000,38.920000
大连新华医院,三甲,辽宁,大连,121.620000,38.920000
大连友谊医院,三甲,辽宁,大连,121.620000,38.920000
大连第三人民医院,三甲,辽宁,大连,121.620000,38.920000
庄河市中心医院,三级,辽宁,大连,121.620000,38.920000
普兰店区中心医院,三级,辽宁,大连,121.620000,38.920000
大连市妇产医院,三级,辽宁,大连,121.620000,38.920000
大连市儿童医院,三级,辽宁,大连,121.620000,38.920000
大连中医院,三甲,辽宁,大连,121.620000,38.920000
大连市第五人民医院,三级,辽宁,大连,121.620000,38.920000
大连210医院,三甲,辽宁,大连,121.620000,38.920000
大连市第二人民医院,三甲,辽宁,大连,121.620000,38.920000
大连市第四人民医院,二甲,辽宁,大连,121.620000,38.920000
大连港医院,二甲,辽宁,大连,121.620000,38.920000
大连第七人民医院,三级,辽宁,大连,121.620000,38.920000
大连皮肤病医院,三级,辽宁,大连,121.620000,38.920000
甘井子区人民医院,二级,辽宁,大连,121.620000,38.920000
大连市第六人民医院,三级,辽宁,大连,121.620000,38.920000
大连市妇女儿童医疗中心,三甲,辽宁,大连,121.620000,38.920000
凌水地区医院,一级,辽宁,大连,121.620000,38.920000
大连医科大学心血管病医院,三甲,辽宁,大连,121.620000,38.920000
大连市结核病医院,二甲,辽宁,大连,121.620000,38.920000
大连市老年病医院,二级,辽宁,大连,121.620000,38.920000
中国医科大学附属盛京医院大连医院,二甲,辽宁,大连,121.620000,38.920000
长海县人民医院,二级,辽宁,大连,121.620000,38.920000
沙河口区妇幼保健院,一甲,辽宁,大连,121.620000,38.920000
旅顺口区人民医院,二甲,辽宁,大连,121.620000,38.920000
金州区第一人民医院,二甲,辽宁,大连,121.620000,38.920000
大连市沙河口区医院,二甲,辽宁,大连,121.620000,38.920000
大连机车医院,二甲,辽宁,大连,121.620000,38.920000
大连市中山区妇幼保健所,二甲,辽宁,大连,121.620000,38.920000
大连大化医院,二甲,辽宁,大连,121.620000,38.920000
金州区第三人民医院,一甲,辽宁,大连,121.620000,38.920000
庄河市妇幼保健院,二甲,辽宁,大连,121.620000,38.920000
鞍山市中心医院,三甲,辽宁,鞍山,122.980000,41.100000
海城中心医院,二甲,辽宁,鞍山,122.980000,41.100000
中国医大一院鞍山医院,三级,辽宁,鞍山,122.980000,41.100000
鞍山市中医院,三甲,辽宁,鞍山,122.980000,41.100000
鞍山市第三医院,三级,辽宁,鞍山,122.980000,41.100000
鞍钢总医院,三甲,辽宁,鞍山,122.980000,41.100000
鞍山曙光医院,二甲,辽宁,鞍山,122.980000,41.100000
鞍山市双山医院,三级,辽宁,鞍山,122.980000,41.100000
鞍山市肿瘤医院,三级,辽宁,鞍山,122.980000,41.100000
鞍山妇儿医院,三级,辽宁,鞍山,122.980000,41.100000
岫岩中心人民医院,二甲,辽宁,鞍山,122.980000,41.100000
鞍山市长大医院,二甲,辽宁,鞍山,122.980000,41.100000
鞍山铁东区中医院,二甲,辽宁,鞍山,122.980000,41.100000
海城正骨医院,二甲,辽宁,鞍山,122.980000,41.100000
鞍山市传染病医院,二甲,辽宁,鞍山,122.980000,41.100000
鞍山市第二医院,二甲,辽宁,鞍山,122.980000,41.100000
鞍山市康宁医院,二甲,辽宁,鞍山,122.980000,41.100000
台安县人民医院,二甲,辽宁,鞍山,122.980000,41.100000
岫岩中医院,二甲,辽宁,鞍山,122.980000,41.100000
鞍山千山医院,二甲,辽宁,鞍山,122.980000,41.100000
锦州医科大学附属第一医院,三甲,辽宁,锦州,121.130000,41.100000
锦州市中心医院,三甲,辽宁,锦州,121.130000,41.100000
锦州医科大学附属第三医院,三甲,辽宁,锦州,121.130000,41.100000
锦州二医院,三级,辽宁,锦州,121.130000,41.100000
北镇市人民医院,二甲,辽宁,锦州,121.130000,41.100000
义县人民医院,二甲,辽宁,锦州,121.130000,41.100000
锦州市中医院,二甲,辽宁,锦州,121.130000,41.100000
锦州市康宁医院,三级,辽宁,锦州,121.130000,41.100000
太和区医院,二级,辽宁,锦州,121.130000,41.100000
锦州妇婴医院,二甲,辽宁,锦州,121.130000,41.100000
锦州市传染病医院,三甲,辽宁,锦州,121.130000,41.100000
辽宁医学院附属第二医院,三甲,辽宁,锦州,121.130000,41.100000
凌海市人民医院,二甲,辽宁,锦州,121.130000,41.100000
205医院,三甲,辽宁,锦州,121.130000,41.100000
凌海市中医院,二甲,辽宁,锦州,121.130000,41.100000
黑山县第一人民医院,二级,辽宁,锦州,121.130000,41.100000
黑山县中医院,二甲,辽宁,锦州,121.130000,41.100000
凌源市中心医院,三级,辽宁,朝阳,120.450000,41.570000
朝阳市第二医院,三级,辽宁,朝阳,120.450000,41.570000
建平县医院,三级,辽宁,朝阳,120.450000,41.570000
朝阳中心医院,三甲,辽宁,朝阳,120.450000,41.570000
朝阳县第三人民医院,二级,辽宁,朝阳,120.450000,41.570000
朝阳县人民医院,二甲,辽宁,朝阳,120.450000,41.570000
北票市中心医院,三级,辽宁,朝阳,120.450000,41.570000
喀左县第一人民医院,二甲,辽宁,朝阳,120.450000,41.570000
凌源监狱管理分局中心医院,二甲,辽宁,朝阳,120.450000,41.570000
凌源市凌钢医院,二甲,辽宁,朝阳,120.450000,41.570000
辽宁朝阳市四院,二甲,辽宁,朝阳,120.450000,41.570000
朝阳县第六人民医院,一级,辽宁,朝阳,120.450000,41.570000
朝阳县妇幼保健站,二级,辽宁,朝阳,120.450000,41.570000
朝阳市妇幼保健院,二级,辽宁,朝阳,120.450000,41.570000
喀左县中医院,二甲,辽宁,朝阳,120.450000,41.570000
建平县中医院,一甲,辽宁,朝阳,120.450000,41.570000
东港市中心医院,二甲,辽宁,丹东,124.380000,40.130000
丹东市第一医院,三甲,辽宁,丹东,124.380000,40.130000
丹东市中心医院,三甲,辽宁,丹东,124.380000,40.130000
丹东市中医院,三甲,辽宁,丹东,124.380000,40.130000
凤城市中心医院,三级,辽宁,丹东,124.380000,40.130000
宽甸中心医院,三级,辽宁,丹东,124.380000,40.130000
东港市中医院,三甲,辽宁,丹东,124.380000,40.130000
丹东妇女儿童医院,二甲,辽宁,丹东,124.380000,40.130000
凤城市精神病医院,一级,辽宁,丹东,124.380000,40.130000
东港市第二医院,二甲,辽宁,丹东,124.380000,40.130000
丹东市第三医院,二甲,辽宁,丹东,124.380000,40.130000
宽甸中医院,二甲,辽宁,丹东,124.380000,40.130000
凤城市中医院,二甲,辽宁,丹东,124.380000,40.130000
七道社区卫生服务中心,一级,辽宁,丹东,124.380000,40.130000
铁岭市中心医院,三甲,辽宁,铁岭,123.830000,42.280000
铁岭县中心医院,二甲,辽宁,铁岭,123.830000,42.280000
辽宁省精神卫生中心,三级,辽宁,铁岭,123.830000,42.280000
铁岭市中医院,三级,辽宁,铁岭,123.830000,42.280000
昌图县中心医院,三级,辽宁,铁岭,123.830000,42.280000
铁岭市妇婴医院,二甲,辽宁,铁岭,123.830000,42.280000
调兵山市人民医院,二级,辽宁,铁岭,123.830000,42.280000
铁煤集团总医院,三甲,辽宁,铁岭,123.830000,42.280000
开原市中心医院,二甲,辽宁,铁岭,123.830000,42.280000
西丰县第一医院,二甲,辽宁,铁岭,123.830000,42.280000
铁岭市第二人民医院,二甲,辽宁,铁岭,123.830000,42.280000
昌图县第一妇幼保健院,一级,辽宁,铁岭,123.830000,42.280000
西丰县妇幼保健院,一甲,辽宁,铁岭,123.830000,42.280000
阜新矿业集团总医院,三甲,辽宁,阜新,121.670000,42.020000
阜蒙县人民医院,二甲,辽宁,阜新,121.670000,42.020000
阜新市中医院,三甲,辽宁,阜新,121.670000,42.020000
阜新市中心医院,三甲,辽宁,阜新,121.670000,42.020000
彰武县人民医院,二级,辽宁,阜新,121.670000,42.020000
彰武县中医院,二甲,辽宁,阜新,121.670000,42.020000
彰武县妇幼保健院,一甲,辽宁,阜新,121.670000,42.020000
阜新市公安医院,二甲,辽宁,阜新,121.670000,42.020000
阜新市第二人民医院,三级,辽宁,阜新,121.670000,42.020000
阜新第五人民医院,二甲,辽宁,阜新,121.670000,42.020000
阜矿集团平安医院,二甲,辽宁,阜新,121.670000,42.020000
阜新市第三人民医院,二甲,辽宁,阜新,121.670000,42.020000
彰武县第四人民医院,一级,辽宁,阜新,121.670000,42.020000
本溪市中医院,三甲,辽宁,本溪,123.770000,41.300000
本钢总医院,三甲,辽宁,本溪,123.770000,41.300000
本溪市中心医院,三甲,辽宁,本溪,123.770000,41.300000
桓仁县人民医院,二甲,辽宁,本溪,123.770000,41.300000
本溪市铁路医院,二甲,辽宁,本溪,123.770000,41.300000
辽宁中医药大学附属医院沈本医院,三甲,辽宁,本溪,123.770000,41.300000
本溪市骨科医院,二甲,辽宁,本溪,123.770000,41.300000
金山医院,本溪市金山医院,三级,辽宁,本溪,123.770000,41.300000
本溪市第三人民医院,二甲,辽宁,本溪,123.770000,41.300000
本溪市红十字会医院,二甲,辽宁,本溪,123.770000,41.300000
本溪市职业病医院,二甲,辽宁,本溪,123.770000,41.300000
本溪市康宁医院,二甲,辽宁,本溪,123.770000,41.300000
抚顺矿务局总医院,三甲,辽宁,抚顺,123.980000,41.880000
抚顺市中心医院,三甲,辽宁,抚顺,123.980000,41.880000
抚顺市中医院,三甲,辽宁,抚顺,123.980000,41.880000
清原县人民医院,二甲,辽宁,抚顺,123.980000,41.880000
抚顺市第四医院,二甲,辽宁,抚顺,123.980000,41.880000
抚顺市妇幼保健院,二级,辽宁,抚顺,123.980000,41.880000
中国医科大学附属盛京医院抚顺医院,三级,辽宁,抚顺,123.980000,41.880000
抚顺市口腔病防治院,二甲,辽宁,抚顺,123.980000,41.880000
抚顺煤矿脑科医院,三级,辽宁,抚顺,123.980000,41.880000
抚顺石化总医院,二甲,辽宁,抚顺,123.980000,41.880000
抚顺市眼病医院,二甲,辽宁,抚顺,123.980000,41.880000
抚顺市顺城区中医院,二甲,辽宁,抚顺,123.980000,41.880000
辽阳县中心医院,二甲,辽宁,辽阳,123.170000,41.270000
辽阳市中心医院,三甲,辽宁,辽阳,123.170000,41.270000
辽阳市第二人民医院,二甲,辽宁,辽阳,123.170000,41.270000
辽阳市第三人民医院,三级,辽宁,辽阳,123.170000,41.270000
灯塔市中心医院,二甲,辽宁,辽阳,123.170000,41.270000
辽阳市第五人民医院,二甲,辽宁,辽阳,123.170000,41.270000
辽阳市传染病医院,二甲,辽宁,辽阳,123.170000,41.270000
辽阳市第四人民医院,二级,辽宁,辽阳,123.170000,41.270000
辽阳石化总医院,二甲,辽宁,辽阳,123.170000,41.270000
辽阳县妇幼保健所,一甲,辽宁,辽阳,123.170000,41.270000
弓长岭区中心医院,一甲,辽宁,辽阳,123.170000,41.270000
葫芦岛市中心医院,三甲,辽宁,葫芦岛,120.830000,40.720000
兴城市人民医院,三级,辽宁,葫芦岛,120.830000,40.720000
建昌县人民医院,二甲,辽宁,葫芦岛,120.830000,40.720000
绥中县医院,三级,辽宁,葫芦岛,120.830000,40.720000
313医院,三甲,辽宁,葫芦岛,120.830000,40.720000
辽宁省核工业总医院,二甲,辽宁,葫芦岛,120.830000,40.720000
锦西石化医院,二甲,辽宁,葫芦岛,120.830000,40.720000
辽宁省复员军人康宁医院,二甲,辽宁,葫芦岛,120.830000,40.720000
兴城市妇女儿童医院,二级,辽宁,葫芦岛,120.830000,40.720000
连山区人民医院,二甲,辽宁,葫芦岛,120.830000,40.720000
葫芦岛妇幼保健院,二甲,辽宁,葫芦岛,120.830000,40.720000
营口市中心医院,三甲,辽宁,营口,122.230000,40.670000
大石桥市中心医院,三级,辽宁,营口,122.230000,40.670000
营口市中医院,三级,辽宁,营口,122.230000,40.670000
营口开发区中心医院,三级,辽宁,营口,122.230000,40.670000
营口市第一专科医院,二级,辽宁,营口,122.230000,40.670000
营口市妇产医院,二级,辽宁,营口,122.230000,40.670000
营口市妇幼保健院,二甲,辽宁,营口,122.230000,40.670000
盖州中心医院,二甲,辽宁,营口,122.230000,40.670000
大洼县第一人民医院,二甲,辽宁,盘锦,122.070000,41.120000
盘锦市中心医院,三甲,辽宁,盘锦,122.070000,41.120000
盘锦市第四人民医院,二级,辽宁,盘锦,122.070000,41.120000
辽河油田第二职工医院,二甲,辽宁,盘锦,122.070000,41.120000
盘山县人民医院,二甲,辽宁,盘锦,122.070000,41.120000
辽河油田中心医院,三甲,辽宁,盘锦,122.070000,41.120000
海城市中医院,二甲,辽宁,沈阳,123.430000,41.800000
石家庄市第一医院,三甲,河北,石家庄,114.520000,38.050000
河北医科大学第二医院,三甲,河北,石家庄,114.520000,38.050000
河北省人民医院,三甲,河北,石家庄,114.520000,38.050000
河北医科大学第四医院,三甲,河北,石家庄,114.520000,38.050000
河北医科大学第一医院,三甲,河北,石家庄,114.520000,38.050000
河北医科大学第三医院,三甲,河北,石家庄,114.520000,38.050000
白求恩和平医院,三甲,河北,石家庄,114.520000,38.050000
石家庄市第一医院中心医院院区,二甲,河北,石家庄,114.520000,38.050000
河北省儿童医院,三甲,河北,石家庄,114.520000,38.050000
石家庄市中医院,三甲,河北,石家庄,114.520000,38.050000
